Sample_ID,Product,Category,Production_Site,Collection_Date,Bacteriological_Result,Chemical_Result,Unit_of_Measure,Compliance_Status,Operator,Storage_Temperature,pH_Level,Batch_Number
SMPL-00191,AMOXICILLIN,Pharmaceutical,,06/12/2022,519.76,20.5498,CFU/ML,compliant,WILLIAMS P.,4 degrees,5.62,BATCH-5514
SMPL-00192,Heavy Cream ,Condiment,bordeaux,19-02-2023,483.76,57.7693,,Non-Compliant,,,8.25,BATCH-9328
SMPL-00193, Probiotic B-24,,bordeaux,26/07/2023,804.37,47.1721,mg/L,pending,Johnson R.,6°C,7.12,BATCH-7564
SMPL-00194, Orange Juice,dairy product,lille,2020-01-22,850.57,51.8201,ppm,,Leroy B.,4 C,6.78,BATCH-2422
SMPL-00195,Cottage  Cheese,Beverage,Brussels,26/11/2022,736.93,9.0257,ppm,PENDING,smith k.,6 C,5.77,BATCH-1076
SMPL-00196, Semi-Skimmed Milk,DAIRY PRODUCT,Nantes,02-07-2024,956.71,81.3166,CFU/mL,under review,,7,7.98,BATCH-8896
SMPL-00197,Iron Supplement,pharmaceutical,nantes,24-12-2021,535.65,26.3423,,Pending,davis m.,5°,5.27,BATCH-5408
SMPL-00198,peanut butter,beverage,MARSEILLE,05-10-2021,206.78,24.977,g/L,Compliant,Brown C.,8 degrees,8.29,BATCH-7081
SMPL-00199, Salad Dressing,Dietary Supplement,BORDEAUX,27.07.2021,222.09,5.4243,CFU / mL,,,,7.38,BATCH-2972
SMPL-00200,Orange Juice,dairy product,TOULOUSE,07-25-2020,361.6,18.7234,ug/L,PENDING,,5 C,5.6,BATCH-6981
SMPL-00201, Butter,pharmaceutical,PARIS,2021-07-06,555.34,19.6144,g/L,compliant,,,6.09,BATCH-8972
SMPL-00202,Vitamin D3 Supplement,Beverage,Bordeaux,03-17-2021,476.54,44.991,ΜG/L,PENDING,,2°,7.84,BATCH-4259
SMPL-00203,probiotic b-24,DIETARY SUPPLEMENT,NANTES,11.11.2022,774.74,7.85,,non-compliant,,7 degrees,6.36,BATCH-2168
SMPL-00204,BRIE,PROCESSED FOOD,STRASBOURG,13.08.2023,271.25,86.282,ppm,Under Review,leroy b.,8°C,4.13,BATCH-5122
SMPL-00205,skimmed milk,Pharmaceutical,Paris,10.05.2020,99999.0,52.403,MG/L,Non-Compliant,WILLIAMS P.,3 C,7.19,BATCH-3071
SMPL-00206,,PROCESSED FOOD,nantes,14-08-2022,934.86,13.5201,ppm,,WILLIAMS P.,4,6.2,BATCH-8239
SMPL-00207,CREAM CHEESE,Dairy Product,Montreal,12-05-2021,99999.0,94.6963,mg/L,,Nguyen T.,6°,4.44,BATCH-8161
SMPL-00208,Apple  Juice,Beverage,marseille,11.06.2020,625.32,79.9979,ΜG/L,Pending,Nguyen T.,3 C,4.95,BATCH-8418
SMPL-00209,,,LYON,2020-02-15,972.33,12.5127,mg/l,compliant,,3°,5.6,BATCH-9165
SMPL-00210,Ketchup,Dietary Supplement,Bordeaux,29.06.2021,71.38,19.2273,CFU/mL,compliant,,,8.47,BATCH-2539
SMPL-00211,Tetracycline ,PROCESSED FOOD,Nantes,12/07/2023,744.72,12.2229,µg/l,Pending,Nguyen T.,,99,BATCH-2960
SMPL-00212, Whole Milk,Processed Food,,30/01/2022,248.72,68.5976,mg/L,pending,Davis M.,3,4.66,BATCH-6690
SMPL-00213,Heavy Cream,Processed Food,NANTES,10-02-2020,898.66,43.7556,cfu/ml,,JOHNSON R.,7,4.88,BATCH-3627
SMPL-00214,Mozzarella,DIETARY SUPPLEMENT,Lille,08-05-2024,379.04,1.8818,ppm,Pending,,3 degrees,6.92,BATCH-3525
SMPL-00215,IRON SUPPLEMENT,Dairy Product,MONTREAL,16/05/2020,835.19,87.3505,cfu/ml,Compliant,,7,6.13,N/A
SMPL-00216,Skimmed Milk,Pharmaceutical,paris,28/06/2024,360.93,89.0442,mg / L,,Martin J.,8°,3.89,BATCH-9511
SMPL-00217,Probiotic B-24 ,pharmaceutical,MONTREAL,24-05-2021,625.33,74.9219,,Pending,Williams P.,3 C,6.25,BATCH-3591
SMPL-00218,PEANUT BUTTER,DIETARY SUPPLEMENT,nantes,14.04.2024,826.15,24.0798,CFU / mL,PENDING,,5°C,7.13,BATCH-1267
SMPL-00219,Mozzarella,dietary supplement,marseille,02-14-2020,919.11,57.0711,mg/L,UNDER REVIEW,leroy b.,4°,7.95,BATCH-5198
SMPL-00220, BCG Vaccine,Pharmaceutical,nantes,20.12.2020,825.71,57.6275,,Pending,,2°C,8.11,BATCH-8115
SMPL-00221,Mustard,Pharmaceutical,Toulouse,16-09-2021,41.18,14.9665,g/l,Compliant,Brown C.,3,4.95,BATCH-3165
SMPL-00222,Apple Juice,Condiment,Strasbourg,27-03-2022,434.49,76.2057,g/L,,nguyen t.,3°C,4.83,BATCH-2467
SMPL-00223,COTTAGE CHEESE,PHARMACEUTICAL,NANTES,04/09/2023,769.68,34.9781,CFU / mL,Non-Compliant,martin j.,,5.37,BATCH-2405
SMPL-00224,omega-3 capsule,Dietary Supplement,NANTES,05/07/2024,305.12,33.1944,g/l,,brown c.,,6.84,N/A
SMPL-00225,Heavy Cream,,lyon,02/09/2023,66.6,66.3015,µg/L,COMPLIANT,williams p.,5 degrees,8.38,BATCH-6168
SMPL-00226,skimmed milk,Pharmaceutical,MONTREAL,14/02/2020,247.39,33.3636,g/L,PENDING,JOHNSON R.,3 degrees,4.88,BATCH-5221
SMPL-00227,Mayonnaise,CONDIMENT,Marseille,30.11.2021,656.93,38.2269,,Non-Compliant,nguyen t.,5°,8.05,BATCH-9883
SMPL-00228, Vitamin D3 Supplement,processed food,bordeaux,11-11-2023,909.56,90.9011,ppm,Pending,Davis M.,3°,7.7,BATCH-1483
SMPL-00229,Amoxicillin ,Dietary Supplement,Strasbourg,2024-05-14,106.77,76.2471,µg / L,,nguyen t.,7°C,5.3,BATCH-8808
SMPL-00230,Tetracycline,PROCESSED FOOD,bordeaux,03.10.2022,137.51,3.2326,MG/L,,,2 C,8.14,BATCH-9027
SMPL-00231,salad dressing,Beverage,LYON,14.02.2024,720.2,93.9145,ppm,,,5°C,7.89,BATCH-9812
SMPL-00232,Probiotic B-24 ,Condiment,marseille,19.06.2022,884.4,28.5986,µg / L,,,,5.76,BATCH-2854
SMPL-00233,Salad  Dressing,condiment,toulouse,24.10.2021,24.91,89.6628,CFU/mL,PENDING,,2°C,7.03,BATCH-2397
SMPL-00234, Ketchup,condiment,TOULOUSE,18/02/2022,768.26,56.5535,g/l,non-compliant,,4°,7.15,BATCH-5731
SMPL-00235,cream cheese,DAIRY PRODUCT,lyon,16.10.2022,99999.0,23.7955,CFU/mL,Under Review,Dupont A.,3 degrees,4.89,N/A
SMPL-00236,Cottage Cheese,Pharmaceutical,,09-03-2021,920.38,41.7015,µg / L,,MILLER S.,2°C,7.34,BATCH-7208
SMPL-00237, Mayonnaise,DAIRY PRODUCT,Lille,09-06-2020,329.21,20.9924,mg/L,Compliant,MILLER S.,5 degrees,7.74,BATCH-6797
SMPL-00238,,Processed Food,Lille,14-12-2024,232.72,19.3636,,compliant,,5°C,5.17,N/A
SMPL-00239,Cheddar Cheese,DAIRY PRODUCT,STRASBOURG,01-31-2023,767.03,33.335,ppm,,NGUYEN T.,8°,8.11,BATCH-8774
SMPL-00240,tetracycline,Processed Food,montreal,05.08.2022,927.79,52.1121,µg / L,compliant,MILLER S.,8°,3.83,BATCH-1510
SMPL-00241,Probiotic B-24,Pharmaceutical,BORDEAUX,08-27-2020,705.27,3.1725,cfu/ml,Pending,smith k.,6°,4.38,BATCH-1612
SMPL-00242, Penicillin G,Dairy Product,Montreal,01-24-2021,923.64,52.3676,g/L,non-compliant,,,7.82,BATCH-6095
SMPL-00243,Omega-3 Capsule,DAIRY PRODUCT,Lille,30-07-2020,766.18,2.2578,G/L,non-compliant,SMITH K.,6°,7.36,BATCH-5467
SMPL-00244, Plain Yogurt,Condiment,MARSEILLE,18-12-2021,318.48,70.4383,g/l,COMPLIANT,MILLER S.,6,,BATCH-2735
SMPL-00245,,Processed Food,brussels,10-01-2021,817.44,67.0903,CFU / mL,Non-Compliant,Brown C.,5°,6.92,BATCH-8625
SMPL-00246,Cream Cheese,CONDIMENT,nantes,01-10-2021,788.78,,MG/L,Under Review,LEROY B.,8°,6.52,BATCH-2686
SMPL-00247,SEMI-SKIMMED MILK,Condiment,STRASBOURG,02.08.2022,590.54,24.3767,CFU/mL,COMPLIANT,,8,6.34,BATCH-4869
SMPL-00248,Apple  Juice,Condiment,PARIS,05.05.2023,325.38,44.5272,CFU/mL,,WILLIAMS P.,,6.8,BATCH-3276
SMPL-00249,Iron Supplement,dairy product,bordeaux,12-24-2022,389.98,19.5747,ΜG/L,Pending,Johnson R.,6°C,6.56,BATCH-3089
SMPL-00250, Salad Dressing,,montreal,08-12-2020,865.68,70.2252,,Under Review,,6 C,6.81,BATCH-4083
SMPL-00251,Cottage Cheese,beverage,STRASBOURG,2020-09-14,11.6,14.4081,cfu/ml,compliant,,,6.52,BATCH-3945
SMPL-00252,Mayonnaise ,BEVERAGE,Marseille,19-05-2022,7.43,73.094,ug/L,Pending,,7°,4.07,BATCH-2311
SMPL-00253,Mustard,,Montreal,07-12-2022,88.45,74.1712,,,MARTIN J.,6°C,5.84,BATCH-8687
SMPL-00254,Cottage Cheese,DIETARY SUPPLEMENT,Bordeaux,24-11-2023,749.43,56.375,CFU / mL,,MARTIN J.,,6.62,BATCH-2351
SMPL-00255,KETCHUP,dietary supplement,brussels,07-17-2021,14.2,17.4696,,UNDER REVIEW,LEROY B.,,4.68,BATCH-9640
SMPL-00256,skimmed milk,,lille,26.04.2024,237.95,63.7611,µg/L,Pending,martin j.,5,5.88,BATCH-9724
SMPL-00257,BCG Vaccine ,dietary supplement,montreal,01-25-2020,927.22,67.8526,mg/L,Pending,MILLER S.,4°,4.84,BATCH-7408
SMPL-00258,Sour  Cream,processed food,montreal,2023-10-19,-99.0,N/A,ppm,UNDER REVIEW,NGUYEN T.,4 C,3.67,BATCH-1931
SMPL-00259,mayonnaise,Condiment,Paris,19-10-2024,129.91,89.9907,g/L,NON-COMPLIANT,,7°C,6.69,BATCH-5528
SMPL-00260,Calcium Tablet,DIETARY SUPPLEMENT,Bordeaux,21/07/2021,382.8,6.0153,µg/l,Under Review,brown c.,6,4.39,BATCH-3357
SMPL-00261,Omega-3  Capsule,Dairy Product,Strasbourg,12/03/2020,70.41,,,Compliant,WILLIAMS P.,,5.15,BATCH-1060
SMPL-00262,Tetracycline ,Beverage,PARIS,07/04/2021,384.42,77.9852,PPM,PENDING,Williams P.,,3.95,BATCH-6571
SMPL-00263,TOMATO PASTE,processed food,BORDEAUX,21.03.2020,660.73,39.0166,ug/L,Compliant,nguyen t.,2 C,3.63,BATCH-4907
SMPL-00264,Probiotic  B-24,Dietary Supplement,montreal,03/02/2020,339.29,72.104,,,leroy b.,2°C,7.18,BATCH-1312
SMPL-00265,whole milk,processed food,Lyon,19/07/2023,904.66,9.7383,ppm,Compliant,brown c.,2 C,5.63,BATCH-7586
SMPL-00266, Vitamin D3 Supplement,,Marseille,2023-04-29,335.5,14.1323,µg / L,Non-Compliant,Nguyen T.,3°C,7.46,BATCH-7162
SMPL-00182,Skimmed Milk,dairy product,PARIS,27-08-2023,886.92,80.7431,g/l,NON-COMPLIANT,,5 C,8.19,BATCH-1616
SMPL-00268,Omega-3 Capsule,PROCESSED FOOD,nantes,10-01-2020,235.64,53.0246,µg / L,Non-Compliant,NGUYEN T.,2 C,4.06,BATCH-8772
SMPL-00269,Peanut Butter,DAIRY PRODUCT,Strasbourg,06-09-2022,334.29,75.8432,mg / L,non-compliant,,6°C,3.85,BATCH-8287
SMPL-00270,Heavy  Cream,PROCESSED FOOD,Marseille,2021-10-29,98.06,86.9899,g/L,,Brown C.,5 C,4.58,BATCH-3917
SMPL-00271,apple juice,PROCESSED FOOD,Strasbourg,2021-11-18,32.09,28.0676,CFU/mL,under review,johnson r.,4 degrees,4.28,BATCH-3784
SMPL-00272,Sour Cream,Beverage,MARSEILLE,27.08.2022,279.17,73.6205,ug/L,,Leroy B.,5°C,3.7,
SMPL-00273,Ketchup,Dairy Product,Lille,19-06-2020,753.08,40.6677,ΜG/L,Non-Compliant,,7°,4.31,BATCH-1399
SMPL-00274,Cream Cheese,Processed Food,bordeaux,07.07.2023,-99.0,38.4941,ppm,Pending,smith k.,,3.9,BATCH-1898
SMPL-00275,Cottage Cheese,Dairy Product,nantes,21/06/2023,365.57,55.8835,g/l,pending,Davis M.,7,7.19,BATCH-4437
SMPL-00276,BRIE,Dietary Supplement,Strasbourg,05-09-2020,345.23,52.673,,Pending,MILLER S.,,8.23,BATCH-2075
SMPL-00277,Skimmed Milk,beverage,Strasbourg,2020-08-11,275.94,49.6379,,COMPLIANT,williams p.,5°,5.6,BATCH-1351
SMPL-00278,Mustard,PHARMACEUTICAL,TOULOUSE,12-03-2021,486.15,53.0213,CFU/ML,NON-COMPLIANT,LEROY B.,3,5.36,BATCH-1775
SMPL-00279, Butter,PHARMACEUTICAL,Bordeaux,2024-09-14,161.25,99.3774,CFU/ML,pending,Nguyen T.,7°,8.39,BATCH-8347
SMPL-00280,Mozzarella,Dairy Product,,07-27-2022,156.05,54.6191,ug/L,,,,4.06,BATCH-1656
SMPL-00281,Mozzarella,beverage,lille,07-08-2020,55.03,58.3473,µg/l,,,,8.29,BATCH-7462
SMPL-00282, Omega-3 Capsule,DAIRY PRODUCT,Toulouse,06.01.2024,369.63,28.4722,CFU / mL,compliant,,8,4.94,BATCH-7944
SMPL-00283, Mayonnaise,Condiment,Bordeaux,13.09.2021,988.38,33.5483,ppm,Compliant,WILLIAMS P.,5 C,6.28,BATCH-3243
SMPL-00284, Mozzarella,Beverage,STRASBOURG,14.09.2021,559.28,error,,Under Review,,3,8.03,BATCH-1466
SMPL-00285, Skimmed Milk,PROCESSED FOOD,brussels,04.03.2023,868.35,47.6093,MG/L,COMPLIANT,Leroy B.,3°,5.81,BATCH-6855
SMPL-00286,,Dietary Supplement,strasbourg,20/12/2022,513.87,18.3329,g / L,PENDING,SMITH K.,,6.94,BATCH-6761
SMPL-00220,MOZZARELLA,Beverage,Nantes,2020-07-28,154.55,18.8498,,Compliant,Brown C.,2 C,8.12,BATCH-6104
SMPL-00288, Penicillin G,CONDIMENT,BORDEAUX,15/09/2021,744.46,12.8802,G/L,non-compliant,Leroy B.,,7.32,BATCH-1308
SMPL-00289,whole milk,Dairy Product,MONTREAL,01.05.2020,118.92,6.6341,mg/L,,nguyen t.,7°,3.65,BATCH-5544
SMPL-00290,Butter,condiment,MONTREAL,19/05/2020,819.59,52.8886,µg/l,Compliant,,,6.45,BATCH-2758
SMPL-00291,,pharmaceutical,Toulouse,04-08-2024,123.62,13.5999,µg / L,Compliant,,2,4.92,BATCH-6111
SMPL-00292,,,Toulouse,20/10/2024,894.75,93.9088,,Under Review,,,6.88,BATCH-7468
SMPL-00293,Semi-Skimmed  Milk,Pharmaceutical,Nantes,2021-11-24,594.96,12.285,CFU/ML,Pending,,7 degrees,8.25,BATCH-9379
SMPL-00294,Semi-Skimmed Milk,Dietary Supplement,Lille,2023-07-10,29.72,83.0329,mg/l,,johnson r.,4 degrees,6.62,BATCH-9518
SMPL-00295,HEAVY CREAM,Processed Food,LILLE,19-06-2021,343.62,54.6665,mg/L,Compliant,BROWN C.,8,5.71,BATCH-3897
SMPL-00296,Mozzarella,Pharmaceutical,Toulouse,01.10.2021,487.45,67.5057,ppm,Under Review,davis m.,6°C,5.46,BATCH-7189
SMPL-00297,MOZZARELLA,Dairy Product,Brussels,09-19-2020,348.88,2.6997,ug/L,Compliant,JOHNSON R.,5°,3.78,BATCH-4844
SMPL-00298,Peanut  Butter,DAIRY PRODUCT,paris,13/12/2020,99999.0,56.8093,µg/L,,MARTIN J.,5 degrees,5.45,BATCH-9001
SMPL-00299,Brie ,,BORDEAUX,09-05-2021,969.43,63.5481,mg / L,NON-COMPLIANT,Smith K.,4 degrees,5.51,BATCH-2506
SMPL-00300,VITAMIN D3 SUPPLEMENT,Dietary Supplement,BRUSSELS,31.08.2022,209.74,65.1572,ug/L,pending,,4 degrees,6.08,BATCH-9971
SMPL-00014,,Condiment,MARSEILLE,14.08.2024,267.94,80.8953,CFU / mL,,NGUYEN T.,5 C,4.7,BATCH-5919
SMPL-00302,Mustard,dairy product,toulouse,08-13-2024,646.04,60.1272,mg/l,Non-Compliant,NGUYEN T.,5,6.3,BATCH-1606
SMPL-00303,PLAIN YOGURT,dietary supplement,LYON,22/09/2022,55.33,31.3973,mg/L,Pending,williams p.,3°C,6.35,BATCH-2976
SMPL-00304, Tomato Paste,Dietary Supplement,,13/05/2023,773.19,83.2351,g/L,non-compliant,dupont a.,3°,5.7,BATCH-1916
SMPL-00305,SEMI-SKIMMED MILK,Condiment,LILLE,05-19-2021,879.43,36.3062,µg/L,Compliant,NGUYEN T.,6,5.05,BATCH-6945
SMPL-00306,Probiotic B-24,Pharmaceutical,Toulouse,03-15-2022,300.89,75.6692,g/L,Pending,MARTIN J.,8°C,7.62,BATCH-8718
SMPL-00307,Brie,Beverage,BORDEAUX,18-06-2021,66.37,72.9259,ug/L,Compliant,,,4.18,BATCH-6006
SMPL-00308,butter,condiment,BRUSSELS,04-20-2022,451.49,13.3596,PPM,pending,,4 C,5.47,
SMPL-00309, Iron Supplement,processed food,paris,02-10-2021,701.26,40.1095,µg/l,COMPLIANT,Leroy B.,,6.13,BATCH-8433
SMPL-00310,Sour  Cream,pharmaceutical,strasbourg,08.03.2024,382.07,20.6685,,Non-Compliant,,8 C,3.64,BATCH-4858
SMPL-00311, Cottage Cheese,Processed Food,Paris,2022-08-18,871.44,39.7615,,,Smith K.,2 degrees,3.79,BATCH-4847
SMPL-00312,Omega-3  Capsule,Condiment,lyon,30-10-2022,380.94,67.1295,ppm,NON-COMPLIANT,,4,4.16,BATCH-9690
SMPL-00313,,Pharmaceutical,STRASBOURG,08.01.2022,282.93,61.297,µg / L,Pending,LEROY B.,7,7.32,BATCH-8208
SMPL-00314,sour cream,,Strasbourg,16.12.2023,436.43,92.7214,,Under Review,Brown C.,,7.83,BATCH-2533
SMPL-00315,mayonnaise,PROCESSED FOOD,BRUSSELS,2023-04-14,583.55,52.6063,CFU/mL,,DUPONT A.,2°,6.91,BATCH-7458
SMPL-00316,Semi-Skimmed Milk,dietary supplement,,31.07.2022,454.06,N/A,ppm,,leroy b.,8°C,7.51,BATCH-1909
SMPL-00317,Omega-3 Capsule ,Dairy Product,Strasbourg,06.05.2021,89.19,16.3024,,Non-Compliant,,8,7.18,BATCH-3151
SMPL-00318, Cottage Cheese,Pharmaceutical,lille,09-02-2022,563.06,75.6515,ppm,Under Review,Dupont A.,6°,8.37,BATCH-3540
SMPL-00319, Iron Supplement,DAIRY PRODUCT,lille,11.06.2020,300.39,68.4346,g / L,UNDER REVIEW,Miller S.,6°C,8.09,BATCH-9366
SMPL-00320,Calcium  Tablet,CONDIMENT,nantes,14/04/2023,99999.0,17.9634,CFU/mL,Compliant,SMITH K.,,5.77,BATCH-5342
SMPL-00321,ketchup,pharmaceutical,PARIS,05-22-2023,871.62,N/A,mg/l,Under Review,,4 degrees,7.57,BATCH-7471
SMPL-00322,Cream Cheese,Pharmaceutical,LYON,20/01/2021,209.23,64.9775,ppm,COMPLIANT,,5,3.61,BATCH-3497
SMPL-00323,Tetracycline ,Dairy Product,Brussels,02-16-2021,569.43,,CFU/mL,Pending,,5 degrees,6.46,BATCH-8993
SMPL-00324,Plain Yogurt ,,Montreal,02.07.2021,889.14,62.2734,,,LEROY B.,7 C,5.85,BATCH-9317
SMPL-00325, Brie,Processed Food,bordeaux,20.01.2024,959.8,67.314,cfu/ml,NON-COMPLIANT,,3 C,4.5,BATCH-2653
SMPL-00326,TETRACYCLINE,pharmaceutical,Montreal,02-07-2020,880.91,15.869,ppm,COMPLIANT,Williams P.,6 C,4.1,BATCH-5224
SMPL-00327,Tomato Paste,CONDIMENT,BORDEAUX,24-11-2024,604.29,5.0517,CFU/mL,,Miller S.,8 degrees,3.71,BATCH-2934
SMPL-00328,Butter,Dietary Supplement,montreal,09/02/2024,154.3,81.9179,g/L,Under Review,,4°,6.03,BATCH-7101
SMPL-00329,Iron  Supplement,pharmaceutical,montreal,2024-05-31,137.99,91.8028,,Pending,brown c.,8°C,7.09,BATCH-2140
SMPL-00330,tomato paste,Beverage,Toulouse,2023-09-14,902.51,63.1644,PPM,Under Review,DAVIS M.,,5.07,BATCH-5583
SMPL-00331,Cream  Cheese,Beverage,MARSEILLE,02-07-2023,652.04,88.7686,cfu/ml,Pending,MARTIN J.,,7.09,BATCH-9527
SMPL-00332, Skimmed Milk,CONDIMENT,montreal,2024-03-30,23.42,53.9979,,,Dupont A.,8°,4.8,
SMPL-00333,,Dairy Product,Nantes,07-07-2024,565.6,62.7782,ppm,PENDING,smith k.,7,6.1,BATCH-6371
SMPL-00334,TOMATO PASTE,Beverage,BORDEAUX,21.05.2022,81.95,88.852,CFU/mL,,,8°,6.42,BATCH-8210
SMPL-00335,,pharmaceutical,Montreal,19.09.2022,129.39,86.3285,g/L,Under Review,LEROY B.,2 degrees,7.76,BATCH-7055
SMPL-00289,,DIETARY SUPPLEMENT,strasbourg,22/09/2022,791.2,58.9665,ΜG/L,non-compliant,Brown C.,2 degrees,5.24,BATCH-7841
SMPL-00337,PENICILLIN G,Beverage,Brussels,2024-04-09,504.76,44.9984,µg/L,Under Review,,4 degrees,3.73,BATCH-8259
SMPL-00338,mustard,Processed Food,,06-18-2024,561.04,55.9397,ppm,,davis m.,8,-1,BATCH-1310
SMPL-00339,Mayonnaise,Condiment,PARIS,05-27-2023,401.8,,g/L,,,4°C,4.07,BATCH-3755
SMPL-00340,Tomato Paste,PHARMACEUTICAL,TOULOUSE,12/12/2020,614.48,2.7268,CFU/mL,pending,,4,8.21,BATCH-1849
SMPL-00341,vitamin d3 supplement,Beverage,paris,05-04-2020,464.82,48.4223,g/L,,Miller S.,3 degrees,6.76,BATCH-7664
SMPL-00342,probiotic l-12,PHARMACEUTICAL,Montreal,2024-05-20,537.54,91.1502,mg/L,pending,Martin J.,5°,6.49,BATCH-7228
SMPL-00343, Heavy Cream,CONDIMENT,Lyon,22-02-2024,563.08,39.5365,,Pending,NGUYEN T.,7°,6.68,BATCH-8417
SMPL-00344,BRIE,Pharmaceutical,brussels,2020-02-02,99999.0,nd,CFU / mL,Under Review,Davis M.,,6.76,BATCH-8293
SMPL-00345,Mayonnaise ,CONDIMENT,Toulouse,14/09/2024,124.76,N/A,,pending,DUPONT A.,,4.61,
SMPL-00346, Orange Juice,Pharmaceutical,MARSEILLE,22/03/2022,869.92,49.4062,,Non-Compliant,miller s.,7°C,4.14,BATCH-4734
SMPL-00347,cheddar cheese,Processed Food,MONTREAL,01-06-2021,99999.0,64.1002,MG/L,Under Review,Smith K.,7 degrees,5.83,BATCH-1712
SMPL-00348,,Condiment,Nantes,2022-03-13,334.71,80.7692,,Under Review,nguyen t.,3°,5.05,
SMPL-00349,Vitamin D3 Supplement,PROCESSED FOOD,Strasbourg,08.08.2020,238.36,5.4527,g/L,Under Review,Brown C.,2°C,8.08,BATCH-2065
SMPL-00350,Ketchup ,DAIRY PRODUCT,BRUSSELS,03/06/2022,101.83,5.2298,CFU/mL,under review,Miller S.,5,5.82,BATCH-2659
SMPL-00351,Ketchup,BEVERAGE,Brussels,09/08/2020,12.29,59.2927,ppm,PENDING,,7 degrees,5.72,BATCH-1722
SMPL-00352, Amoxicillin,PROCESSED FOOD,STRASBOURG,17-12-2024,775.5,30.8744,µg/L,Non-Compliant,Nguyen T.,5°,4.48,BATCH-4297
SMPL-00353,Calcium Tablet ,Processed Food,BRUSSELS,09-11-2021,566.1,29.9702,mg/L,Compliant,Nguyen T.,7 C,6.97,BATCH-4492
SMPL-00354,MAYONNAISE,Processed Food,marseille,12/01/2021,362.82,3.0115,ug/L,,Johnson R.,2 C,4.49,BATCH-5292
SMPL-00355,probiotic b-24,pharmaceutical,Lyon,09-22-2024,9999.0,37.8985,MG/L,NON-COMPLIANT,brown c.,4°,6.8,BATCH-8106
SMPL-00356,cream cheese,pharmaceutical,montreal,11-23-2023,317.95,63.6179,ppm,,smith k.,4 C,3.77,BATCH-3071
SMPL-00357,,Pharmaceutical,LILLE,13/06/2023,167.43,88.2434,ug/L,under review,JOHNSON R.,,5.92,BATCH-8762
SMPL-00358,Peanut Butter,Condiment,Marseille,19.02.2021,863.17,30.6068,ppm,PENDING,Davis M.,3°C,4.98,BATCH-4771
SMPL-00359,OMEGA-3 CAPSULE,Beverage,lille,04-17-2022,804.5,38.2433,G/L,COMPLIANT,DUPONT A.,8 degrees,6.06,BATCH-5528
SMPL-00360,SKIMMED MILK,dairy product,Nantes,10-14-2023,250.02,76.8506,,,Smith K.,8°,4.91,BATCH-7616
SMPL-00361,Tomato  Paste,Dairy Product,Montreal,07.11.2024,227.58,20.9954,ppm,Under Review,Johnson R.,4 C,5.64,BATCH-7843
SMPL-00362,Probiotic B-24,dietary supplement,Brussels,17/09/2021,499.8,35.4727,,,SMITH K.,6°C,6.34,BATCH-3279
SMPL-00363, Brie,Processed Food,Toulouse,11/03/2022,534.49,10.8727,,,Leroy B.,7 degrees,4.39,N/A
SMPL-00364,BCG VACCINE,pharmaceutical,STRASBOURG,09/12/2022,454.66,1.1146,CFU/mL,Non-Compliant,,,3.84,BATCH-4382
SMPL-00365,Amoxicillin,,BORDEAUX,03-23-2023,587.49,68.4867,mg/l,Under Review,williams p.,6°,8.05,BATCH-8539
SMPL-00007,Mozzarella,BEVERAGE,strasbourg,2023-06-09,415.05,61.7775,,,,7°C,4.7,BATCH-5485
SMPL-00367,Calcium Tablet,processed food,lille,09-04-2024,121.23,75.5421,ug/L,under review,smith k.,6°C,5.81,BATCH-8567
SMPL-00368,mustard,Beverage,lyon,2020-08-22,327.11,48.4811,,Non-Compliant,,8°,7.71,BATCH-1295
SMPL-00369, Semi-Skimmed Milk,Processed Food,,07/10/2023,677.38,35.8151,,Non-Compliant,Martin J.,,5.04,
SMPL-00370,peanut butter,dietary supplement,Marseille,02.02.2020,9999.0,67.9992,,non-compliant,,6°C,7.58,BATCH-4105
SMPL-00371,BCG Vaccine ,dairy product,Marseille,12-31-2021,173.62,31.6309,cfu/ml,COMPLIANT,MILLER S.,2°C,7.93,BATCH-9185
SMPL-00372,,condiment,Strasbourg,05-13-2023,981.42,67.7933,G/L,NON-COMPLIANT,Brown C.,4°C,6.54,BATCH-7264
SMPL-00373, Probiotic L-12,Processed Food,Marseille,16/06/2023,308.85,75.727,mg/l,Pending,smith k.,3,4.52,BATCH-8270
SMPL-00374,CHEDDAR CHEESE,Processed Food,montreal,08-20-2023,750.55,73.29,g / L,compliant,,6°,4.42,BATCH-2058
SMPL-00375,Heavy Cream,processed food,Marseille,2020-07-06,592.63,93.182,mg/L,UNDER REVIEW,leroy b.,3,4.38,BATCH-5675
SMPL-00376,HEAVY CREAM,Beverage,nantes,2022-02-12,470.71,60.9433,g/L,Compliant,Williams P.,8°,6.48,BATCH-3878
SMPL-00377,PENICILLIN G,Beverage,paris,06.10.2020,195.72,0.428,ug/L,Under Review,WILLIAMS P.,5,5.04,BATCH-2167
SMPL-00078,,pharmaceutical,toulouse,04-28-2024,509.61,68.8521,CFU/mL,non-compliant,Brown C.,8°,6.65,BATCH-3422
SMPL-00379,calcium tablet,dietary supplement,BRUSSELS,2023-09-19,12.34,64.4433,,,,3,4.76,BATCH-9735
SMPL-00380,Mozzarella,Beverage,PARIS,03-18-2023,814.23,20.9605,µg/L,Non-Compliant,Martin J.,,5.59,BATCH-5724
