Sample_ID,Product,Category,Production_Site,Collection_Date,Bacteriological_Result,Chemical_Result,Unit_of_Measure,Compliance_Status,Operator,Storage_Temperature,pH_Level,Batch_Number
SMPL-00193,Probiotic B-24,Unknown,Bordeaux,2023-07-26,804.37,47.1721,mg/L,Pending,Johnson R.,6.0,7.12,BATCH-7564
SMPL-00194,Orange Juice,Dairy Product,Lille,2020-01-22,850.57,51.8201,ppm,Unknown,Leroy B.,4.0,6.78,BATCH-2422
SMPL-00195,Cottage  Cheese,Beverage,Brussels,2022-11-26,736.93,9.0257,ppm,Pending,Smith K.,6.0,5.77,BATCH-1076
SMPL-00196,Semi-Skimmed Milk,Dairy Product,Nantes,2024-02-07,956.71,81.3166,CFU/mL,Under Review,Unknown,7.0,7.98,BATCH-8896
SMPL-00197,Iron Supplement,Pharmaceutical,Nantes,2021-12-24,535.65,26.3423,Unknown,Pending,Davis M.,5.0,5.27,BATCH-5408
SMPL-00198,Peanut Butter,Beverage,Marseille,2021-05-10,206.78,24.977,g/L,Compliant,Brown C.,8.0,8.29,BATCH-7081
SMPL-00199,Salad Dressing,Dietary Supplement,Bordeaux,2021-07-27,222.09,5.4243,CFU / mL,Unknown,Unknown,5.0,7.38,BATCH-2972
SMPL-00200,Orange Juice,Dairy Product,Toulouse,2020-07-25,361.6,18.7234,µg/L,Pending,Unknown,5.0,5.6,BATCH-6981
SMPL-00201,Butter,Pharmaceutical,Paris,2021-07-06,555.34,19.6144,g/L,Compliant,Unknown,5.0,6.09,BATCH-8972
SMPL-00202,Vitamin D3 Supplement,Beverage,Bordeaux,2021-03-17,476.54,44.991,ΜG/L,Pending,Unknown,2.0,7.84,BATCH-4259
SMPL-00203,Probiotic B-24,Dietary Supplement,Nantes,2022-11-11,774.74,7.85,Unknown,Non-Compliant,Unknown,7.0,6.36,BATCH-2168
SMPL-00204,Brie,Processed Food,Strasbourg,2023-08-13,271.25,86.282,ppm,Under Review,Leroy B.,8.0,4.13,BATCH-5122
SMPL-00205,Skimmed Milk,Pharmaceutical,Paris,2020-05-10,501.05,52.403,mg/L,Non-Compliant,Williams P.,3.0,7.19,BATCH-3071
SMPL-00206,Unknown,Processed Food,Nantes,2022-08-14,934.86,13.5201,ppm,Unknown,Williams P.,4.0,6.2,BATCH-8239
SMPL-00207,Cream Cheese,Dairy Product,Montreal,2021-12-05,501.05,94.6963,mg/L,Unknown,Nguyen T.,6.0,4.44,BATCH-8161
SMPL-00208,Apple  Juice,Beverage,Marseille,2020-06-11,625.32,79.9979,ΜG/L,Pending,Nguyen T.,3.0,4.95,BATCH-8418
SMPL-00209,Unknown,Unknown,Lyon,2020-02-15,972.33,12.5127,mg/L,Compliant,Unknown,3.0,5.6,BATCH-9165
SMPL-00210,Ketchup,Dietary Supplement,Bordeaux,2021-06-29,71.38,19.2273,CFU/mL,Compliant,Unknown,5.0,8.47,BATCH-2539
SMPL-00211,Tetracycline,Processed Food,Nantes,2023-07-12,744.72,12.2229,µg/L,Pending,Nguyen T.,5.0,5.99,BATCH-2960
SMPL-00212,Whole Milk,Processed Food,Unknown,2022-01-30,248.72,68.5976,mg/L,Pending,Davis M.,3.0,4.66,BATCH-6690
SMPL-00213,Heavy Cream,Processed Food,Nantes,2020-10-02,898.66,43.7556,CFU/mL,Unknown,Johnson R.,7.0,4.88,BATCH-3627
SMPL-00214,Mozzarella,Dietary Supplement,Lille,2024-08-05,379.04,1.8818,ppm,Pending,Unknown,3.0,6.92,BATCH-3525
SMPL-00215,Iron Supplement,Dairy Product,Montreal,2020-05-16,835.19,87.3505,CFU/mL,Compliant,Unknown,7.0,6.13,Unknown
SMPL-00216,Skimmed Milk,Pharmaceutical,Paris,2024-06-28,360.93,89.0442,mg / L,Unknown,Martin J.,8.0,3.89,BATCH-9511
SMPL-00217,Probiotic B-24,Pharmaceutical,Montreal,2021-05-24,625.33,74.9219,Unknown,Pending,Williams P.,3.0,6.25,BATCH-3591
SMPL-00218,Peanut Butter,Dietary Supplement,Nantes,2024-04-14,826.15,24.0798,CFU / mL,Pending,Unknown,5.0,7.13,BATCH-1267
SMPL-00219,Mozzarella,Dietary Supplement,Marseille,2020-02-14,919.11,57.0711,mg/L,Under Review,Leroy B.,4.0,7.95,BATCH-5198
SMPL-00220,Bcg Vaccine,Pharmaceutical,Nantes,2020-12-20,825.71,57.6275,Unknown,Pending,Unknown,2.0,8.11,BATCH-8115
SMPL-00221,Mustard,Pharmaceutical,Toulouse,2021-09-16,41.18,14.9665,g/L,Compliant,Brown C.,3.0,4.95,BATCH-3165
SMPL-00222,Apple Juice,Condiment,Strasbourg,2022-03-27,434.49,76.2057,g/L,Unknown,Nguyen T.,3.0,4.83,BATCH-2467
SMPL-00223,Cottage Cheese,Pharmaceutical,Nantes,2023-09-04,769.68,34.9781,CFU / mL,Non-Compliant,Martin J.,5.0,5.37,BATCH-2405
SMPL-00224,Omega-3 Capsule,Dietary Supplement,Nantes,2024-07-05,305.12,33.1944,g/L,Unknown,Brown C.,5.0,6.84,Unknown
SMPL-00225,Heavy Cream,Unknown,Lyon,2023-09-02,66.6,66.3015,µg/L,Compliant,Williams P.,5.0,8.38,BATCH-6168
SMPL-00226,Skimmed Milk,Pharmaceutical,Montreal,2020-02-14,247.39,33.3636,g/L,Pending,Johnson R.,3.0,4.88,BATCH-5221
SMPL-00227,Mayonnaise,Condiment,Marseille,2021-11-30,656.93,38.2269,Unknown,Non-Compliant,Nguyen T.,5.0,8.05,BATCH-9883
SMPL-00228,Vitamin D3 Supplement,Processed Food,Bordeaux,2023-11-11,909.56,90.9011,ppm,Pending,Davis M.,3.0,7.7,BATCH-1483
SMPL-00229,Amoxicillin,Dietary Supplement,Strasbourg,2024-05-14,106.77,76.2471,µg / L,Unknown,Nguyen T.,7.0,5.3,BATCH-8808
SMPL-00230,Tetracycline,Processed Food,Bordeaux,2022-10-03,137.51,3.2326,mg/L,Unknown,Unknown,2.0,8.14,BATCH-9027
SMPL-00231,Salad Dressing,Beverage,Lyon,2024-02-14,720.2,93.9145,ppm,Unknown,Unknown,5.0,7.89,BATCH-9812
SMPL-00232,Probiotic B-24,Condiment,Marseille,2022-06-19,884.4,28.5986,µg / L,Unknown,Unknown,5.0,5.76,BATCH-2854
SMPL-00233,Salad  Dressing,Condiment,Toulouse,2021-10-24,24.91,89.6628,CFU/mL,Pending,Unknown,2.0,7.03,BATCH-2397
SMPL-00234,Ketchup,Condiment,Toulouse,2022-02-18,768.26,56.5535,g/L,Non-Compliant,Unknown,4.0,7.15,BATCH-5731
SMPL-00235,Cream Cheese,Dairy Product,Lyon,2022-10-16,501.05,23.7955,CFU/mL,Under Review,Dupont A.,3.0,4.89,Unknown
SMPL-00236,Cottage Cheese,Pharmaceutical,Unknown,2021-09-03,920.38,41.7015,µg / L,Unknown,Miller S.,2.0,7.34,BATCH-7208
SMPL-00237,Mayonnaise,Dairy Product,Lille,2020-09-06,329.21,20.9924,mg/L,Compliant,Miller S.,5.0,7.74,BATCH-6797
SMPL-00238,Unknown,Processed Food,Lille,2024-12-14,232.72,19.3636,Unknown,Compliant,Unknown,5.0,5.17,Unknown
SMPL-00239,Cheddar Cheese,Dairy Product,Strasbourg,2023-01-31,767.03,33.335,ppm,Unknown,Nguyen T.,8.0,8.11,BATCH-8774
SMPL-00240,Tetracycline,Processed Food,Montreal,2022-08-05,927.79,52.1121,µg / L,Compliant,Miller S.,8.0,3.83,BATCH-1510
SMPL-00241,Probiotic B-24,Pharmaceutical,Bordeaux,2020-08-27,705.27,3.1725,CFU/mL,Pending,Smith K.,6.0,4.38,BATCH-1612
SMPL-00242,Penicillin G,Dairy Product,Montreal,2021-01-24,923.64,52.3676,g/L,Non-Compliant,Unknown,5.0,7.82,BATCH-6095
SMPL-00243,Omega-3 Capsule,Dairy Product,Lille,2020-07-30,766.18,2.2578,g/L,Non-Compliant,Smith K.,6.0,7.36,BATCH-5467
SMPL-00244,Plain Yogurt,Condiment,Marseille,2021-12-18,318.48,70.4383,g/L,Compliant,Miller S.,6.0,5.99,BATCH-2735
SMPL-00245,Unknown,Processed Food,Brussels,2021-10-01,817.44,67.0903,CFU / mL,Non-Compliant,Brown C.,5.0,6.92,BATCH-8625
SMPL-00246,Cream Cheese,Condiment,Nantes,2021-01-10,788.78,50.4388,mg/L,Under Review,Leroy B.,8.0,6.52,BATCH-2686
SMPL-00247,Semi-Skimmed Milk,Condiment,Strasbourg,2022-08-02,590.54,24.3767,CFU/mL,Compliant,Unknown,8.0,6.34,BATCH-4869
SMPL-00248,Apple  Juice,Condiment,Paris,2023-05-05,325.38,44.5272,CFU/mL,Unknown,Williams P.,5.0,6.8,BATCH-3276
SMPL-00249,Iron Supplement,Dairy Product,Bordeaux,2022-12-24,389.98,19.5747,ΜG/L,Pending,Johnson R.,6.0,6.56,BATCH-3089
SMPL-00250,Salad Dressing,Unknown,Montreal,2020-08-12,865.68,70.2252,Unknown,Under Review,Unknown,6.0,6.81,BATCH-4083
SMPL-00251,Cottage Cheese,Beverage,Strasbourg,2020-09-14,11.6,14.4081,CFU/mL,Compliant,Unknown,5.0,6.52,BATCH-3945
SMPL-00252,Mayonnaise,Beverage,Marseille,2022-05-19,7.43,73.094,µg/L,Pending,Unknown,7.0,4.07,BATCH-2311
SMPL-00253,Mustard,Unknown,Montreal,2022-07-12,88.45,74.1712,Unknown,Unknown,Martin J.,6.0,5.84,BATCH-8687
SMPL-00254,Cottage Cheese,Dietary Supplement,Bordeaux,2023-11-24,749.43,56.375,CFU / mL,Unknown,Martin J.,5.0,6.62,BATCH-2351
SMPL-00255,Ketchup,Dietary Supplement,Brussels,2021-07-17,14.2,17.4696,Unknown,Under Review,Leroy B.,5.0,4.68,BATCH-9640
SMPL-00256,Skimmed Milk,Unknown,Lille,2024-04-26,237.95,63.7611,µg/L,Pending,Martin J.,5.0,5.88,BATCH-9724
SMPL-00257,Bcg Vaccine,Dietary Supplement,Montreal,2020-01-25,927.22,67.8526,mg/L,Pending,Miller S.,4.0,4.84,BATCH-7408
SMPL-00258,Sour  Cream,Processed Food,Montreal,2023-10-19,501.05,50.4388,ppm,Under Review,Nguyen T.,4.0,3.67,BATCH-1931
SMPL-00259,Mayonnaise,Condiment,Paris,2024-10-19,129.91,89.9907,g/L,Non-Compliant,Unknown,7.0,6.69,BATCH-5528
SMPL-00260,Calcium Tablet,Dietary Supplement,Bordeaux,2021-07-21,382.8,6.0153,µg/L,Under Review,Brown C.,6.0,4.39,BATCH-3357
SMPL-00261,Omega-3  Capsule,Dairy Product,Strasbourg,2020-03-12,70.41,50.4388,Unknown,Compliant,Williams P.,5.0,5.15,BATCH-1060
SMPL-00262,Tetracycline,Beverage,Paris,2021-04-07,384.42,77.9852,ppm,Pending,Williams P.,5.0,3.95,BATCH-6571
SMPL-00263,Tomato Paste,Processed Food,Bordeaux,2020-03-21,660.73,39.0166,µg/L,Compliant,Nguyen T.,2.0,3.63,BATCH-4907
SMPL-00264,Probiotic  B-24,Dietary Supplement,Montreal,2020-02-03,339.29,72.104,Unknown,Unknown,Leroy B.,2.0,7.18,BATCH-1312
SMPL-00265,Whole Milk,Processed Food,Lyon,2023-07-19,904.66,9.7383,ppm,Compliant,Brown C.,2.0,5.63,BATCH-7586
SMPL-00266,Vitamin D3 Supplement,Unknown,Marseille,2023-04-29,335.5,14.1323,µg / L,Non-Compliant,Nguyen T.,3.0,7.46,BATCH-7162
SMPL-00268,Omega-3 Capsule,Processed Food,Nantes,2020-10-01,235.64,53.0246,µg / L,Non-Compliant,Nguyen T.,2.0,4.06,BATCH-8772
SMPL-00269,Peanut Butter,Dairy Product,Strasbourg,2022-06-09,334.29,75.8432,mg / L,Non-Compliant,Unknown,6.0,3.85,BATCH-8287
SMPL-00270,Heavy  Cream,Processed Food,Marseille,2021-10-29,98.06,86.9899,g/L,Unknown,Brown C.,5.0,4.58,BATCH-3917
SMPL-00271,Apple Juice,Processed Food,Strasbourg,2021-11-18,32.09,28.0676,CFU/mL,Under Review,Johnson R.,4.0,4.28,BATCH-3784
SMPL-00272,Sour Cream,Beverage,Marseille,2022-08-27,279.17,73.6205,µg/L,Unknown,Leroy B.,5.0,3.7,Unknown
SMPL-00273,Ketchup,Dairy Product,Lille,2020-06-19,753.08,40.6677,ΜG/L,Non-Compliant,Unknown,7.0,4.31,BATCH-1399
SMPL-00274,Cream Cheese,Processed Food,Bordeaux,2023-07-07,501.05,38.4941,ppm,Pending,Smith K.,5.0,3.9,BATCH-1898
SMPL-00275,Cottage Cheese,Dairy Product,Nantes,2023-06-21,365.57,55.8835,g/L,Pending,Davis M.,7.0,7.19,BATCH-4437
SMPL-00276,Brie,Dietary Supplement,Strasbourg,2020-05-09,345.23,52.673,Unknown,Pending,Miller S.,5.0,8.23,BATCH-2075
SMPL-00277,Skimmed Milk,Beverage,Strasbourg,2020-08-11,275.94,49.6379,Unknown,Compliant,Williams P.,5.0,5.6,BATCH-1351
SMPL-00278,Mustard,Pharmaceutical,Toulouse,2021-12-03,486.15,53.0213,CFU/ML,Non-Compliant,Leroy B.,3.0,5.36,BATCH-1775
SMPL-00279,Butter,Pharmaceutical,Bordeaux,2024-09-14,161.25,99.3774,CFU/ML,Pending,Nguyen T.,7.0,8.39,BATCH-8347
SMPL-00280,Mozzarella,Dairy Product,Unknown,2022-07-27,156.05,54.6191,µg/L,Unknown,Unknown,5.0,4.06,BATCH-1656
SMPL-00281,Mozzarella,Beverage,Lille,2020-07-08,55.03,58.3473,µg/L,Unknown,Unknown,5.0,8.29,BATCH-7462
SMPL-00282,Omega-3 Capsule,Dairy Product,Toulouse,2024-01-06,369.63,28.4722,CFU / mL,Compliant,Unknown,8.0,4.94,BATCH-7944
SMPL-00283,Mayonnaise,Condiment,Bordeaux,2021-09-13,988.38,33.5483,ppm,Compliant,Williams P.,5.0,6.28,BATCH-3243
SMPL-00284,Mozzarella,Beverage,Strasbourg,2021-09-14,559.28,50.4388,Unknown,Under Review,Unknown,3.0,8.03,BATCH-1466
SMPL-00285,Skimmed Milk,Processed Food,Brussels,2023-03-04,868.35,47.6093,mg/L,Compliant,Leroy B.,3.0,5.81,BATCH-6855
SMPL-00286,Unknown,Dietary Supplement,Strasbourg,2022-12-20,513.87,18.3329,g / L,Pending,Smith K.,5.0,6.94,BATCH-6761
SMPL-00288,Penicillin G,Condiment,Bordeaux,2021-09-15,744.46,12.8802,g/L,Non-Compliant,Leroy B.,5.0,7.32,BATCH-1308
SMPL-00289,Whole Milk,Dairy Product,Montreal,2020-05-01,118.92,6.6341,mg/L,Unknown,Nguyen T.,7.0,3.65,BATCH-5544
SMPL-00290,Butter,Condiment,Montreal,2020-05-19,819.59,52.8886,µg/L,Compliant,Unknown,5.0,6.45,BATCH-2758
SMPL-00291,Unknown,Pharmaceutical,Toulouse,2024-04-08,123.62,13.5999,µg / L,Compliant,Unknown,2.0,4.92,BATCH-6111
SMPL-00292,Unknown,Unknown,Toulouse,2024-10-20,894.75,93.9088,Unknown,Under Review,Unknown,5.0,6.88,BATCH-7468
SMPL-00293,Semi-Skimmed  Milk,Pharmaceutical,Nantes,2021-11-24,594.96,12.285,CFU/ML,Pending,Unknown,7.0,8.25,BATCH-9379
SMPL-00294,Semi-Skimmed Milk,Dietary Supplement,Lille,2023-07-10,29.72,83.0329,mg/L,Unknown,Johnson R.,4.0,6.62,BATCH-9518
SMPL-00295,Heavy Cream,Processed Food,Lille,2021-06-19,343.62,54.6665,mg/L,Compliant,Brown C.,8.0,5.71,BATCH-3897
SMPL-00296,Mozzarella,Pharmaceutical,Toulouse,2021-10-01,487.45,67.5057,ppm,Under Review,Davis M.,6.0,5.46,BATCH-7189
SMPL-00297,Mozzarella,Dairy Product,Brussels,2020-09-19,348.88,2.6997,µg/L,Compliant,Johnson R.,5.0,3.78,BATCH-4844
SMPL-00298,Peanut  Butter,Dairy Product,Paris,2020-12-13,501.05,56.8093,µg/L,Unknown,Martin J.,5.0,5.45,BATCH-9001
SMPL-00299,Brie,Unknown,Bordeaux,2021-09-05,969.43,63.5481,mg / L,Non-Compliant,Smith K.,4.0,5.51,BATCH-2506
SMPL-00300,Vitamin D3 Supplement,Dietary Supplement,Brussels,2022-08-31,209.74,65.1572,µg/L,Pending,Unknown,4.0,6.08,BATCH-9971
SMPL-00302,Mustard,Dairy Product,Toulouse,2024-08-13,646.04,60.1272,mg/L,Non-Compliant,Nguyen T.,5.0,6.3,BATCH-1606
SMPL-00303,Plain Yogurt,Dietary Supplement,Lyon,2022-09-22,55.33,31.3973,mg/L,Pending,Williams P.,3.0,6.35,BATCH-2976
SMPL-00304,Tomato Paste,Dietary Supplement,Unknown,2023-05-13,773.19,83.2351,g/L,Non-Compliant,Dupont A.,3.0,5.7,BATCH-1916
SMPL-00305,Semi-Skimmed Milk,Condiment,Lille,2021-05-19,879.43,36.3062,µg/L,Compliant,Nguyen T.,6.0,5.05,BATCH-6945
SMPL-00306,Probiotic B-24,Pharmaceutical,Toulouse,2022-03-15,300.89,75.6692,g/L,Pending,Martin J.,8.0,7.62,BATCH-8718
SMPL-00307,Brie,Beverage,Bordeaux,2021-06-18,66.37,72.9259,µg/L,Compliant,Unknown,5.0,4.18,BATCH-6006
SMPL-00308,Butter,Condiment,Brussels,2022-04-20,451.49,13.3596,ppm,Pending,Unknown,4.0,5.47,Unknown
SMPL-00309,Iron Supplement,Processed Food,Paris,2021-02-10,701.26,40.1095,µg/L,Compliant,Leroy B.,5.0,6.13,BATCH-8433
SMPL-00310,Sour  Cream,Pharmaceutical,Strasbourg,2024-03-08,382.07,20.6685,Unknown,Non-Compliant,Unknown,8.0,3.64,BATCH-4858
SMPL-00311,Cottage Cheese,Processed Food,Paris,2022-08-18,871.44,39.7615,Unknown,Unknown,Smith K.,2.0,3.79,BATCH-4847
SMPL-00312,Omega-3  Capsule,Condiment,Lyon,2022-10-30,380.94,67.1295,ppm,Non-Compliant,Unknown,4.0,4.16,BATCH-9690
SMPL-00313,Unknown,Pharmaceutical,Strasbourg,2022-01-08,282.93,61.297,µg / L,Pending,Leroy B.,7.0,7.32,BATCH-8208
SMPL-00314,Sour Cream,Unknown,Strasbourg,2023-12-16,436.43,92.7214,Unknown,Under Review,Brown C.,5.0,7.83,BATCH-2533
SMPL-00315,Mayonnaise,Processed Food,Brussels,2023-04-14,583.55,52.6063,CFU/mL,Unknown,Dupont A.,2.0,6.91,BATCH-7458
SMPL-00316,Semi-Skimmed Milk,Dietary Supplement,Unknown,2022-07-31,454.06,50.4388,ppm,Unknown,Leroy B.,8.0,7.51,BATCH-1909
SMPL-00317,Omega-3 Capsule,Dairy Product,Strasbourg,2021-05-06,89.19,16.3024,Unknown,Non-Compliant,Unknown,8.0,7.18,BATCH-3151
SMPL-00318,Cottage Cheese,Pharmaceutical,Lille,2022-09-02,563.06,75.6515,ppm,Under Review,Dupont A.,6.0,8.37,BATCH-3540
SMPL-00319,Iron Supplement,Dairy Product,Lille,2020-06-11,300.39,68.4346,g / L,Under Review,Miller S.,6.0,8.09,BATCH-9366
SMPL-00320,Calcium  Tablet,Condiment,Nantes,2023-04-14,501.05,17.9634,CFU/mL,Compliant,Smith K.,5.0,5.77,BATCH-5342
SMPL-00321,Ketchup,Pharmaceutical,Paris,2023-05-22,871.62,50.4388,mg/L,Under Review,Unknown,4.0,7.57,BATCH-7471
SMPL-00322,Cream Cheese,Pharmaceutical,Lyon,2021-01-20,209.23,64.9775,ppm,Compliant,Unknown,5.0,3.61,BATCH-3497
SMPL-00323,Tetracycline,Dairy Product,Brussels,2021-02-16,569.43,50.4388,CFU/mL,Pending,Unknown,5.0,6.46,BATCH-8993
SMPL-00324,Plain Yogurt,Unknown,Montreal,2021-07-02,889.14,62.2734,Unknown,Unknown,Leroy B.,7.0,5.85,BATCH-9317
SMPL-00325,Brie,Processed Food,Bordeaux,2024-01-20,959.8,67.314,CFU/mL,Non-Compliant,Unknown,3.0,4.5,BATCH-2653
SMPL-00326,Tetracycline,Pharmaceutical,Montreal,2020-02-07,880.91,15.869,ppm,Compliant,Williams P.,6.0,4.1,BATCH-5224
SMPL-00327,Tomato Paste,Condiment,Bordeaux,2024-11-24,604.29,5.0517,CFU/mL,Unknown,Miller S.,8.0,3.71,BATCH-2934
SMPL-00328,Butter,Dietary Supplement,Montreal,2024-02-09,154.3,81.9179,g/L,Under Review,Unknown,4.0,6.03,BATCH-7101
SMPL-00329,Iron  Supplement,Pharmaceutical,Montreal,2024-05-31,137.99,91.8028,Unknown,Pending,Brown C.,8.0,7.09,BATCH-2140
SMPL-00330,Tomato Paste,Beverage,Toulouse,2023-09-14,902.51,63.1644,ppm,Under Review,Davis M.,5.0,5.07,BATCH-5583
SMPL-00331,Cream  Cheese,Beverage,Marseille,2023-02-07,652.04,88.7686,CFU/mL,Pending,Martin J.,5.0,7.09,BATCH-9527
SMPL-00332,Skimmed Milk,Condiment,Montreal,2024-03-30,23.42,53.9979,Unknown,Unknown,Dupont A.,8.0,4.8,Unknown
SMPL-00333,Unknown,Dairy Product,Nantes,2024-07-07,565.6,62.7782,ppm,Pending,Smith K.,7.0,6.1,BATCH-6371
SMPL-00334,Tomato Paste,Beverage,Bordeaux,2022-05-21,81.95,88.852,CFU/mL,Unknown,Unknown,8.0,6.42,BATCH-8210
SMPL-00335,Unknown,Pharmaceutical,Montreal,2022-09-19,129.39,86.3285,g/L,Under Review,Leroy B.,2.0,7.76,BATCH-7055
SMPL-00337,Penicillin G,Beverage,Brussels,2024-04-09,504.76,44.9984,µg/L,Under Review,Unknown,4.0,3.73,BATCH-8259
SMPL-00338,Mustard,Processed Food,Unknown,2024-06-18,561.04,55.9397,ppm,Unknown,Davis M.,8.0,5.99,BATCH-1310
SMPL-00339,Mayonnaise,Condiment,Paris,2023-05-27,401.8,50.4388,g/L,Unknown,Unknown,4.0,4.07,BATCH-3755
SMPL-00340,Tomato Paste,Pharmaceutical,Toulouse,2020-12-12,614.48,2.7268,CFU/mL,Pending,Unknown,4.0,8.21,BATCH-1849
SMPL-00341,Vitamin D3 Supplement,Beverage,Paris,2020-05-04,464.82,48.4223,g/L,Unknown,Miller S.,3.0,6.76,BATCH-7664
SMPL-00342,Probiotic L-12,Pharmaceutical,Montreal,2024-05-20,537.54,91.1502,mg/L,Pending,Martin J.,5.0,6.49,BATCH-7228
SMPL-00343,Heavy Cream,Condiment,Lyon,2024-02-22,563.08,39.5365,Unknown,Pending,Nguyen T.,7.0,6.68,BATCH-8417
SMPL-00344,Brie,Pharmaceutical,Brussels,2020-02-02,501.05,50.4388,CFU / mL,Under Review,Davis M.,5.0,6.76,BATCH-8293
SMPL-00345,Mayonnaise,Condiment,Toulouse,2024-09-14,124.76,50.4388,Unknown,Pending,Dupont A.,5.0,4.61,Unknown
SMPL-00346,Orange Juice,Pharmaceutical,Marseille,2022-03-22,869.92,49.4062,Unknown,Non-Compliant,Miller S.,7.0,4.14,BATCH-4734
SMPL-00347,Cheddar Cheese,Processed Food,Montreal,2021-01-06,501.05,64.1002,mg/L,Under Review,Smith K.,7.0,5.83,BATCH-1712
SMPL-00348,Unknown,Condiment,Nantes,2022-03-13,334.71,80.7692,Unknown,Under Review,Nguyen T.,3.0,5.05,Unknown
SMPL-00349,Vitamin D3 Supplement,Processed Food,Strasbourg,2020-08-08,238.36,5.4527,g/L,Under Review,Brown C.,2.0,8.08,BATCH-2065
SMPL-00350,Ketchup,Dairy Product,Brussels,2022-06-03,101.83,5.2298,CFU/mL,Under Review,Miller S.,5.0,5.82,BATCH-2659
SMPL-00351,Ketchup,Beverage,Brussels,2020-08-09,12.29,59.2927,ppm,Pending,Unknown,7.0,5.72,BATCH-1722
SMPL-00352,Amoxicillin,Processed Food,Strasbourg,2024-12-17,775.5,30.8744,µg/L,Non-Compliant,Nguyen T.,5.0,4.48,BATCH-4297
SMPL-00353,Calcium Tablet,Processed Food,Brussels,2021-09-11,566.1,29.9702,mg/L,Compliant,Nguyen T.,7.0,6.97,BATCH-4492
SMPL-00354,Mayonnaise,Processed Food,Marseille,2021-01-12,362.82,3.0115,µg/L,Unknown,Johnson R.,2.0,4.49,BATCH-5292
SMPL-00355,Probiotic B-24,Pharmaceutical,Lyon,2024-09-22,501.05,37.8985,mg/L,Non-Compliant,Brown C.,4.0,6.8,BATCH-8106
SMPL-00356,Cream Cheese,Pharmaceutical,Montreal,2023-11-23,317.95,63.6179,ppm,Unknown,Smith K.,4.0,3.77,BATCH-3071
SMPL-00357,Unknown,Pharmaceutical,Lille,2023-06-13,167.43,88.2434,µg/L,Under Review,Johnson R.,5.0,5.92,BATCH-8762
SMPL-00358,Peanut Butter,Condiment,Marseille,2021-02-19,863.17,30.6068,ppm,Pending,Davis M.,3.0,4.98,BATCH-4771
SMPL-00359,Omega-3 Capsule,Beverage,Lille,2022-04-17,804.5,38.2433,g/L,Compliant,Dupont A.,8.0,6.06,BATCH-5528
SMPL-00360,Skimmed Milk,Dairy Product,Nantes,2023-10-14,250.02,76.8506,Unknown,Unknown,Smith K.,8.0,4.91,BATCH-7616
SMPL-00361,Tomato  Paste,Dairy Product,Montreal,2024-11-07,227.58,20.9954,ppm,Under Review,Johnson R.,4.0,5.64,BATCH-7843
SMPL-00362,Probiotic B-24,Dietary Supplement,Brussels,2021-09-17,499.8,35.4727,Unknown,Unknown,Smith K.,6.0,6.34,BATCH-3279
SMPL-00363,Brie,Processed Food,Toulouse,2022-03-11,534.49,10.8727,Unknown,Unknown,Leroy B.,7.0,4.39,Unknown
SMPL-00364,Bcg Vaccine,Pharmaceutical,Strasbourg,2022-12-09,454.66,1.1146,CFU/mL,Non-Compliant,Unknown,5.0,3.84,BATCH-4382
SMPL-00365,Amoxicillin,Unknown,Bordeaux,2023-03-23,587.49,68.4867,mg/L,Under Review,Williams P.,6.0,8.05,BATCH-8539
SMPL-00367,Calcium Tablet,Processed Food,Lille,2024-09-04,121.23,75.5421,µg/L,Under Review,Smith K.,6.0,5.81,BATCH-8567
SMPL-00368,Mustard,Beverage,Lyon,2020-08-22,327.11,48.4811,Unknown,Non-Compliant,Unknown,8.0,7.71,BATCH-1295
SMPL-00369,Semi-Skimmed Milk,Processed Food,Unknown,2023-10-07,677.38,35.8151,Unknown,Non-Compliant,Martin J.,5.0,5.04,Unknown
SMPL-00370,Peanut Butter,Dietary Supplement,Marseille,2020-02-02,501.05,67.9992,Unknown,Non-Compliant,Unknown,6.0,7.58,BATCH-4105
SMPL-00371,Bcg Vaccine,Dairy Product,Marseille,2021-12-31,173.62,31.6309,CFU/mL,Compliant,Miller S.,2.0,7.93,BATCH-9185
SMPL-00372,Unknown,Condiment,Strasbourg,2023-05-13,981.42,67.7933,g/L,Non-Compliant,Brown C.,4.0,6.54,BATCH-7264
SMPL-00373,Probiotic L-12,Processed Food,Marseille,2023-06-16,308.85,75.727,mg/L,Pending,Smith K.,3.0,4.52,BATCH-8270
SMPL-00374,Cheddar Cheese,Processed Food,Montreal,2023-08-20,750.55,73.29,g / L,Compliant,Unknown,6.0,4.42,BATCH-2058
SMPL-00375,Heavy Cream,Processed Food,Marseille,2020-07-06,592.63,93.182,mg/L,Under Review,Leroy B.,3.0,4.38,BATCH-5675
SMPL-00376,Heavy Cream,Beverage,Nantes,2022-02-12,470.71,60.9433,g/L,Compliant,Williams P.,8.0,6.48,BATCH-3878
SMPL-00377,Penicillin G,Beverage,Paris,2020-10-06,195.72,0.428,µg/L,Under Review,Williams P.,5.0,5.04,BATCH-2167
SMPL-00379,Calcium Tablet,Dietary Supplement,Brussels,2023-09-19,12.34,64.4433,Unknown,Unknown,Unknown,3.0,4.76,BATCH-9735
SMPL-00380,Mozzarella,Beverage,Paris,2023-03-18,814.23,20.9605,µg/L,Non-Compliant,Martin J.,5.0,5.59,BATCH-5724
